Red Universitaria de Observatorios Atmosfericos (RUOA)
Atmospheric Observatory Juriquilla (jqro), Queretaro
Lat 20.703 N, Lon 100.4473 W, Alt 1945 masl
Time UTC-6h
Air Quality data
Flags: OK = Reliable data, BDL = Below Detection Limit, OR = Out of Range, OS = Out of Service 
 
Time,O3,O3_flag,SO2,SO2_flag,NO2,NO2_flag,NO,NO_flag,CO,CO_flag,PM10,PM10_flag,PM2.5,PM2.5_flag
2025-03-19 20:00:00,null,OS,3.13,OK,null,OS,null,OS,894.85,OR,60.42,OK,42.15,OK
2025-03-19 21:00:00,null,OS,2.17,OK,null,OS,null,OS,951.16,OR,57.78,OK,37.06,OK
2025-03-19 22:00:00,null,OS,2.36,OK,null,OS,null,OS,776.29,OR,96.14,OK,55.72,OK
2025-03-19 23:00:00,null,OS,2.12,OK,null,OS,null,OS,756.06,OR,85.44,OK,49.08,OK
2025-03-20 00:00:00,null,OS,2.03,OK,null,OS,null,OS,758.58,OR,158.0,OK,66.52,OK
2025-03-20 01:00:00,null,OS,2.03,OK,null,OS,null,OS,781.45,OR,249.36,OK,57.26,OK
2025-03-20 02:00:00,null,OS,1.79,OK,null,OS,null,OS,791.22,OR,198.2,OK,49.59,OK
2025-03-20 03:00:00,null,OS,1.62,OK,null,OS,null,OS,784.99,OR,148.93,OK,45.04,OK
2025-03-20 04:00:00,null,OS,1.49,OK,null,OS,null,OS,774.36,OR,127.74,OK,43.65,OK
2025-03-20 05:00:00,null,OS,1.45,OK,null,OS,null,OS,771.59,OR,134.42,OK,38.43,OK
2025-03-20 06:00:00,null,OS,1.44,OK,null,OS,null,OS,768.75,OR,135.02,OK,41.59,OK
2025-03-20 07:00:00,null,OS,1.37,OK,null,OS,null,OS,776.81,OR,141.93,OK,37.57,OK
2025-03-20 08:00:00,null,OS,1.39,OK,null,OS,null,OS,776.28,OR,176.85,OK,37.71,OK
2025-03-20 09:00:00,null,OS,1.32,OK,null,OS,null,OS,763.33,OR,152.44,OK,43.72,OK
2025-03-20 10:00:00,null,OS,1.34,OK,null,OS,null,OS,770.12,OR,195.04,OK,39.04,OK
2025-03-20 11:00:00,null,OS,1.35,OK,null,OS,null,OS,775.0,OR,225.63,OK,42.37,OK
2025-03-20 12:00:00,null,OS,1.42,OK,null,OS,null,OS,776.36,OR,228.72,OK,34.14,OK
2025-03-20 13:00:00,null,OS,1.34,OK,null,OS,null,OS,779.87,OR,210.6,OK,38.19,OK
2025-03-20 14:00:00,null,OS,1.46,OK,null,OS,null,OS,784.97,OR,210.58,OK,43.1,OK
2025-03-20 15:00:00,null,OS,1.39,OK,null,OS,null,OS,787.24,OR,186.34,OK,30.47,OK
2025-03-20 16:00:00,null,OS,1.45,OK,null,OS,null,OS,791.83,OR,180.08,OK,37.9,OK
2025-03-20 17:00:00,null,OS,1.46,OK,null,OS,null,OS,794.09,OR,176.44,OK,54.17,OK
2025-03-20 18:00:00,null,OS,1.38,OK,null,OS,null,OS,797.7,OR,147.76,OK,51.53,OK
2025-03-20 19:00:00,null,OS,1.33,OK,null,OS,null,OS,803.99,OR,142.12,OK,63.62,OK
2025-03-20 20:00:00,null,OS,1.27,OK,null,OS,null,OS,755.65,OR,126.54,OK,61.29,OK
2025-03-20 21:00:00,null,OS,1.26,OK,null,OS,null,OS,798.84,OR,107.35,OK,39.01,OK
2025-03-20 22:00:00,null,OS,1.24,OK,null,OS,null,OS,791.98,OR,65.4,OK,27.27,OK
2025-03-20 23:00:00,null,OS,1.15,OK,null,OS,null,OS,773.46,OR,53.31,OK,18.83,OK
2025-03-21 00:00:00,null,OS,1.18,OK,null,OS,null,OS,764.83,OR,32.34,OK,16.97,OK
2025-03-21 01:00:00,null,OS,1.17,OK,null,OS,null,OS,752.71,OR,28.06,OK,6.17,OK
2025-03-21 02:00:00,null,OS,1.12,OK,null,OS,null,OS,754.1,OR,25.08,OK,14.02,OK
2025-03-21 03:00:00,null,OS,1.09,OK,null,OS,null,OS,742.69,OR,17.04,OK,8.55,OK
2025-03-21 04:00:00,null,OS,1.16,OK,null,OS,null,OS,752.52,OR,28.07,OK,5.59,OK
2025-03-21 05:00:00,null,OS,1.16,OK,null,OS,null,OS,744.48,OR,25.92,OK,3.66,BDL
2025-03-21 06:00:00,null,OS,1.14,OK,null,OS,null,OS,809.43,OR,20.59,OK,15.18,OK
2025-03-21 07:00:00,null,OS,1.31,OK,null,OS,null,OS,972.33,OR,39.64,OK,17.75,OK
2025-03-21 08:00:00,null,OS,1.49,OK,null,OS,null,OS,1162.2,OR,45.93,OK,4.8,OK
2025-03-21 09:00:00,null,OS,1.57,OK,null,OS,null,OS,1008.4,OR,55.45,OK,5.08,OK
2025-03-21 10:00:00,null,OS,2.03,OK,null,OS,null,OS,1001.99,OR,39.37,OK,-0.34,BDL
2025-03-21 11:00:00,null,OS,2.12,OK,null,OS,null,OS,972.18,OR,53.24,OK,1.8,BDL
2025-03-21 12:00:00,null,OS,2.29,OK,null,OS,null,OS,895.73,OR,56.39,OK,11.32,OK
2025-03-21 13:00:00,null,OS,2.61,OK,null,OS,null,OS,838.89,OR,31.91,OK,11.2,OK
2025-03-21 14:00:00,null,OS,2.31,OK,null,OS,null,OS,802.89,OR,24.3,OK,13.46,OK
2025-03-21 15:00:00,null,OS,2.13,OK,null,OS,null,OS,799.27,OR,24.11,OK,6.54,OK
2025-03-21 16:00:00,null,OS,2.24,OK,null,OS,null,OS,789.37,OR,21.42,OK,5.22,OK
2025-03-21 17:00:00,null,OS,3.88,OK,null,OS,null,OS,798.79,OR,28.6,OK,21.09,OK
2025-03-21 18:00:00,null,OS,3.02,OK,null,OS,null,OS,795.26,OR,31.99,OK,31.53,OK
2025-03-21 19:00:00,null,OS,1.86,OK,null,OS,null,OS,759.08,OR,38.65,OK,49.05,OK
2025-03-21 20:00:00,null,OS,2.09,OK,null,OS,null,OS,917.31,OR,53.67,OK,49.91,OK
2025-03-21 21:00:00,null,OS,1.97,OK,null,OS,null,OS,937.93,OR,52.41,OK,40.72,OK
2025-03-21 22:00:00,null,OS,1.97,OK,null,OS,null,OS,1050.29,OR,63.83,OK,40.41,OK
2025-03-21 23:00:00,null,OS,1.79,OK,null,OS,null,OS,859.59,OR,53.59,OK,37.42,OK
2025-03-22 00:00:00,null,OS,1.9,OK,null,OS,null,OS,897.06,OR,44.55,OK,22.26,OK
2025-03-22 01:00:00,null,OS,1.92,OK,null,OS,null,OS,877.66,OR,51.58,OK,30.04,OK
2025-03-22 02:00:00,null,OS,2.02,OK,null,OS,null,OS,895.04,OR,33.52,OK,23.16,OK
2025-03-22 03:00:00,null,OS,1.82,OK,null,OS,null,OS,894.64,OR,33.8,OK,26.66,OK
2025-03-22 04:00:00,null,OS,1.61,OK,null,OS,null,OS,856.97,OR,36.25,OK,24.49,OK
2025-03-22 05:00:00,null,OS,1.57,OK,null,OS,null,OS,848.27,OR,29.08,OK,22.06,OK
2025-03-22 06:00:00,null,OS,1.81,OK,null,OS,null,OS,938.49,OR,36.31,OK,27.51,OK
2025-03-22 07:00:00,null,OS,2.38,OK,null,OS,null,OS,981.4,OR,41.67,OK,29.42,OK
2025-03-22 08:00:00,null,OS,2.97,OK,null,OS,null,OS,1126.26,OR,46.68,OK,32.29,OK
2025-03-22 09:00:00,null,OS,4.08,OK,null,OS,null,OS,1269.76,OR,46.78,OK,22.86,OK
2025-03-22 10:00:00,null,OS,6.04,OK,null,OS,null,OS,1065.58,OR,56.97,OK,22.57,OK
2025-03-22 11:00:00,null,OS,4.54,OK,null,OS,null,OS,968.66,OR,49.01,OK,14.44,OK
2025-03-22 12:00:00,null,OS,4.72,OK,null,OS,null,OS,909.85,OR,55.78,OK,10.16,OK
2025-03-22 13:00:00,null,OS,3.21,OK,null,OS,null,OS,858.24,OR,47.75,OK,2.28,BDL
2025-03-22 14:00:00,null,OS,3.24,OK,null,OS,null,OS,848.59,OR,46.14,OK,17.57,OK
2025-03-22 15:00:00,null,OS,3.07,OK,null,OS,null,OS,848.7,OR,34.96,OK,-1.82,BDL
2025-03-22 16:00:00,null,OS,2.29,OK,null,OS,null,OS,836.51,OR,42.58,OK,20.01,OK
2025-03-22 17:00:00,null,OS,2.11,OK,null,OS,null,OS,830.58,OR,30.91,OK,28.57,OK
2025-03-22 18:00:00,null,OS,1.62,OK,null,OS,null,OS,797.11,OR,2.72,BDL,109.82,OK
2025-03-22 19:00:00,null,OS,2.13,OK,null,OS,null,OS,831.08,OR,-1.81,BDL,44.87,OK
2025-03-22 20:00:00,null,OS,2.88,OK,null,OS,null,OS,872.78,OR,34.78,OK,58.34,OK
2025-03-22 21:00:00,null,OS,3.41,OK,null,OS,null,OS,997.39,OR,42.95,OK,44.76,OK
2025-03-22 22:00:00,null,OS,2.98,OK,null,OS,null,OS,1146.29,OR,57.9,OK,44.39,OK
2025-03-22 23:00:00,null,OS,1.86,OK,null,OS,null,OS,957.39,OR,69.64,OK,37.55,OK
2025-03-23 00:00:00,null,OS,2.97,OK,null,OS,null,OS,939.58,OR,53.52,OK,28.58,OK
2025-03-23 01:00:00,null,OS,3.31,OK,null,OS,null,OS,981.07,OR,52.72,OK,35.37,OK
2025-03-23 02:00:00,null,OS,3.48,OK,null,OS,null,OS,945.04,OR,34.22,OK,18.61,OK
2025-03-23 03:00:00,null,OS,2.93,OK,null,OS,null,OS,1025.96,OR,42.12,OK,20.97,OK
2025-03-23 04:00:00,null,OS,2.24,OK,null,OS,null,OS,953.18,OR,39.67,OK,25.92,OK
2025-03-23 05:00:00,null,OS,3.4,OK,null,OS,null,OS,898.59,OR,35.15,OK,23.18,OK
2025-03-23 06:00:00,null,OS,2.8,OK,null,OS,null,OS,889.45,OR,36.29,OK,23.32,OK
2025-03-23 07:00:00,null,OS,2.96,OK,null,OS,null,OS,972.47,OR,38.21,OK,27.96,OK
2025-03-23 08:00:00,null,OS,3.71,OK,null,OS,null,OS,1075.03,OR,43.08,OK,28.12,OK
2025-03-23 09:00:00,null,OS,7.0,OK,null,OS,null,OS,1018.75,OR,38.96,OK,9.1,OK
2025-03-23 10:00:00,null,OS,9.14,OK,null,OS,null,OS,988.08,OR,44.73,OK,17.25,OK
2025-03-23 11:00:00,null,OS,5.64,OK,null,OS,null,OS,879.31,OR,27.72,OK,-1.45,BDL
2025-03-23 12:00:00,null,OS,3.63,OK,null,OS,null,OS,811.36,OR,32.28,OK,-0.17,BDL
2025-03-23 13:00:00,null,OS,3.05,OK,null,OS,null,OS,808.33,OR,26.24,OK,20.07,OK
2025-03-23 14:00:00,null,OS,2.77,OK,null,OS,null,OS,816.75,OR,10.57,OK,12.29,OK
2025-03-23 15:00:00,null,OS,3.22,OK,null,OS,null,OS,819.49,OR,15.05,OK,-3.22,BDL
2025-03-23 16:00:00,null,OS,3.07,OK,null,OS,null,OS,812.75,OR,21.81,OK,-3.09,BDL
2025-03-23 17:00:00,null,OS,2.08,OK,null,OS,null,OS,758.09,OR,22.22,OK,15.09,OK
2025-03-23 18:00:00,null,OS,2.39,OK,null,OS,null,OS,790.48,OR,26.88,OK,23.2,OK
2025-03-23 19:00:00,null,OS,2.96,OK,null,OS,null,OS,808.34,OR,32.98,OK,51.24,OK
2025-03-23 20:00:00,null,OS,3.08,OK,null,OS,null,OS,841.88,OR,42.58,OK,81.26,OK
2025-03-23 21:00:00,null,OS,2.67,OK,null,OS,null,OS,918.96,OR,45.41,OK,48.97,OK
2025-03-23 22:00:00,null,OS,2.02,OK,null,OS,null,OS,877.05,OR,56.56,OK,32.84,OK
2025-03-23 23:00:00,null,OS,1.94,OK,null,OS,null,OS,911.3,OR,60.88,OK,41.44,OK
2025-03-24 00:00:00,null,OS,2.53,OK,null,OS,null,OS,856.01,OR,33.32,OK,30.47,OK
2025-03-24 01:00:00,null,OS,2.13,OK,null,OS,null,OS,851.59,OR,30.7,OK,21.22,OK
2025-03-24 02:00:00,null,OS,1.98,OK,null,OS,null,OS,878.17,OR,32.81,OK,23.26,OK
2025-03-24 03:00:00,null,OS,1.83,OK,null,OS,null,OS,905.51,OR,40.57,OK,29.24,OK
2025-03-24 04:00:00,null,OS,1.87,OK,null,OS,null,OS,907.91,OR,127.37,OK,21.17,OK
2025-03-24 05:00:00,null,OS,1.72,OK,null,OS,null,OS,925.07,OR,79.73,OK,27.92,OK
2025-03-24 06:00:00,null,OS,1.98,OK,null,OS,null,OS,900.12,OR,52.26,OK,26.09,OK
2025-03-24 07:00:00,null,OS,1.97,OK,null,OS,null,OS,1070.78,OR,53.15,OK,26.84,OK
2025-03-24 08:00:00,null,OS,2.47,OK,null,OS,null,OS,1546.99,OR,45.21,OK,22.48,OK
2025-03-24 09:00:00,null,OS,2.68,OK,null,OS,null,OS,1290.41,OR,-44.36,OR,6.66,OK
2025-03-24 10:00:00,null,OS,3.04,OK,null,OS,null,OS,1024.17,OR,30.88,OK,7.02,OK
2025-03-24 11:00:00,null,OS,4.68,OK,null,OS,null,OS,1015.81,OR,13.2,OK,8.05,OK
2025-03-24 12:00:00,null,OS,3.75,OK,null,OS,null,OS,871.38,OR,36.51,OK,8.69,OK
2025-03-24 13:00:00,null,OS,2.58,OK,null,OS,null,OS,784.24,OR,16.78,OK,3.73,BDL
2025-03-24 14:00:00,null,OS,1.99,OK,null,OS,null,OS,767.68,OR,10.43,OK,-1.55,BDL
2025-03-24 15:00:00,null,OS,1.88,OK,null,OS,null,OS,763.56,OR,3.83,BDL,3.55,BDL
2025-03-24 16:00:00,null,OS,1.58,OK,null,OS,null,OS,736.47,OR,23.95,OK,-0.44,BDL
2025-03-24 17:00:00,null,OS,1.66,OK,null,OS,null,OS,757.53,OR,33.56,OK,27.41,OK
2025-03-24 18:00:00,null,OS,1.71,OK,null,OS,null,OS,793.42,OR,30.07,OK,38.34,OK
2025-03-24 19:00:00,null,OS,2.07,OK,null,OS,null,OS,819.3,OR,36.66,OK,48.26,OK
2025-03-24 20:00:00,null,OS,2.79,OK,null,OS,null,OS,874.5,OR,38.11,OK,59.58,OK
2025-03-24 21:00:00,null,OS,2.48,OK,null,OS,null,OS,898.59,OR,68.4,OK,58.1,OK
2025-03-24 22:00:00,null,OS,1.74,OK,null,OS,null,OS,896.52,OR,86.15,OK,78.88,OK
2025-03-24 23:00:00,null,OS,1.58,OK,null,OS,null,OS,893.65,OR,57.37,OK,63.88,OK
2025-03-25 00:00:00,null,OS,1.5,OK,null,OS,null,OS,896.25,OR,41.82,OK,54.87,OK
2025-03-25 01:00:00,null,OS,1.4,OK,null,OS,null,OS,893.3,OR,38.81,OK,61.62,OK
2025-03-25 02:00:00,null,OS,1.34,OK,null,OS,null,OS,886.06,OR,38.88,OK,49.79,OK
2025-03-25 03:00:00,null,OS,1.33,OK,null,OS,null,OS,884.0,OR,31.88,OK,43.67,OK
2025-03-25 04:00:00,null,OS,1.33,OK,null,OS,null,OS,883.49,OR,37.79,OK,42.95,OK
2025-03-25 05:00:00,null,OS,1.27,OK,null,OS,null,OS,900.03,OR,36.93,OK,50.7,OK
2025-03-25 06:00:00,null,OS,1.33,OK,null,OS,null,OS,905.79,OR,36.6,OK,47.74,OK
2025-03-25 07:00:00,null,OS,1.28,OK,null,OS,null,OS,900.57,OR,35.33,OK,53.88,OK
2025-03-25 08:00:00,null,OS,1.36,OK,null,OS,null,OS,952.58,OR,40.12,OK,35.87,OK
2025-03-25 09:00:00,null,OS,1.35,OK,null,OS,null,OS,932.31,OR,36.12,OK,-12.07,OR
2025-03-25 10:00:00,null,OS,1.35,OK,null,OS,null,OS,901.8,OR,39.77,OK,5.08,OK
2025-03-25 11:00:00,null,OS,1.46,OK,null,OS,null,OS,902.62,OR,30.73,OK,43.42,OK
2025-03-25 12:00:00,null,OS,1.51,OK,null,OS,null,OS,887.49,OR,72.7,OK,-4.95,OR
2025-03-25 13:00:00,null,OS,1.6,OK,null,OS,null,OS,867.01,OR,53.91,OK,8.04,OK
2025-03-25 14:00:00,null,OS,1.63,OK,null,OS,null,OS,830.73,OR,22.45,OK,9.5,OK
2025-03-25 15:00:00,null,OS,1.53,OK,null,OS,null,OS,782.63,OR,31.8,OK,3.25,BDL
2025-03-25 16:00:00,null,OS,1.72,OK,null,OS,null,OS,817.49,OR,34.67,OK,17.68,OK
2025-03-25 17:00:00,null,OS,1.66,OK,null,OS,null,OS,785.97,OR,22.91,OK,4.45,OK
2025-03-25 18:00:00,null,OS,1.79,OK,null,OS,null,OS,749.95,OR,11.74,OK,28.52,OK
2025-03-25 19:00:00,null,OS,2.36,OK,null,OS,null,OS,793.33,OR,13.05,OK,43.49,OK
2025-03-25 20:00:00,null,OS,1.41,OK,null,OS,null,OS,896.75,OR,80.15,OK,101.28,OK
2025-03-25 21:00:00,null,OS,1.41,OK,null,OS,null,OS,901.65,OR,78.67,OK,66.18,OK
2025-03-25 22:00:00,null,OS,1.37,OK,null,OS,null,OS,890.31,OR,81.09,OK,63.06,OK
2025-03-25 23:00:00,null,OS,1.39,OK,null,OS,null,OS,887.52,OR,64.0,OK,50.41,OK
2025-03-26 00:00:00,null,OS,1.41,OK,null,OS,null,OS,883.72,OR,62.14,OK,56.03,OK
2025-03-26 01:00:00,null,OS,1.38,OK,null,OS,null,OS,876.26,OR,56.8,OK,41.04,OK
2025-03-26 02:00:00,null,OS,1.37,OK,null,OS,null,OS,870.6,OR,42.86,OK,40.82,OK
2025-03-26 03:00:00,null,OS,1.29,OK,null,OS,null,OS,873.95,OR,35.43,OK,29.77,OK
2025-03-26 04:00:00,null,OS,1.23,OK,null,OS,null,OS,867.49,OR,38.99,OK,28.21,OK
2025-03-26 05:00:00,null,OS,1.26,OK,null,OS,null,OS,867.91,OR,39.64,OK,34.92,OK
2025-03-26 06:00:00,null,OS,1.21,OK,null,OS,null,OS,876.67,OR,42.64,OK,39.83,OK
2025-03-26 07:00:00,null,OS,1.24,OK,null,OS,null,OS,915.92,OR,44.14,OK,46.13,OK
2025-03-26 08:00:00,null,OS,1.29,OK,null,OS,null,OS,1063.01,OR,35.85,OK,20.65,OK
2025-03-26 09:00:00,null,OS,1.24,OK,null,OS,null,OS,950.94,OR,33.21,OK,8.66,OK
2025-03-26 10:00:00,null,OS,1.37,OK,null,OS,null,OS,912.28,OR,9.85,OK,8.39,OK
2025-03-26 11:00:00,null,OS,2.04,OK,null,OS,null,OS,905.41,OR,18.17,OK,-4.28,OR
2025-03-26 12:00:00,null,OS,2.37,OK,null,OS,null,OS,909.21,OR,2.77,BDL,-4.07,OR
2025-03-26 13:00:00,null,OS,2.35,OK,null,OS,null,OS,872.01,OR,12.03,OK,3.59,BDL
2025-03-26 14:00:00,null,OS,2.1,OK,null,OS,null,OS,778.53,OR,16.84,OK,13.37,OK
2025-03-26 15:00:00,null,OS,2.02,OK,null,OS,null,OS,777.87,OR,-39.78,OR,-9.92,OR
2025-03-26 16:00:00,null,OS,1.99,OK,null,OS,null,OS,800.31,OR,14.64,OK,-10.88,OR
2025-03-26 17:00:00,null,OS,1.89,OK,null,OS,null,OS,801.92,OR,14.24,OK,17.72,OK
2025-03-26 18:00:00,null,OS,1.92,OK,null,OS,null,OS,797.08,OR,-12.08,OR,21.66,OK
2025-03-26 19:00:00,null,OS,2.17,OK,null,OS,null,OS,849.34,OR,40.88,OK,56.36,OK
2025-03-26 20:00:00,null,OS,2.75,OK,null,OS,null,OS,902.97,OR,45.82,OK,74.07,OK
2025-03-26 21:00:00,null,OS,1.89,OK,null,OS,null,OS,922.39,OR,62.56,OK,64.99,OK
2025-03-26 22:00:00,null,OS,1.5,OK,null,OS,null,OS,959.1,OR,96.62,OK,147.36,OK
2025-03-26 23:00:00,null,OS,1.47,OK,null,OS,null,OS,962.45,OR,59.86,OK,50.77,OK
2025-03-27 00:00:00,null,OS,1.47,OK,null,OS,null,OS,969.12,OR,44.86,OK,58.12,OK
2025-03-27 01:00:00,null,OS,1.4,OK,null,OS,null,OS,966.35,OR,43.82,OK,57.68,OK
2025-03-27 02:00:00,null,OS,1.32,OK,null,OS,null,OS,960.42,OR,43.19,OK,52.47,OK
2025-03-27 03:00:00,null,OS,1.3,OK,null,OS,null,OS,938.73,OR,33.65,OK,52.1,OK
2025-03-27 04:00:00,null,OS,1.24,OK,null,OS,null,OS,948.56,OR,30.56,OK,47.88,OK
2025-03-27 05:00:00,null,OS,1.3,OK,null,OS,null,OS,1027.17,OR,34.0,OK,51.51,OK
2025-03-27 06:00:00,null,OS,1.44,OK,null,OS,null,OS,1052.86,OR,39.43,OK,51.41,OK
2025-03-27 07:00:00,null,OS,1.35,OK,null,OS,null,OS,1081.74,OR,39.0,OK,44.75,OK
2025-03-27 08:00:00,null,OS,1.37,OK,null,OS,null,OS,1271.68,OR,41.46,OK,28.8,OK
2025-03-27 09:00:00,null,OS,1.45,OK,null,OS,null,OS,1299.95,OR,47.56,OK,-40.18,OR
2025-03-27 10:00:00,null,OS,1.78,OK,null,OS,null,OS,1119.36,OR,29.84,OK,-38.62,OR
2025-03-27 11:00:00,null,OS,2.42,OK,null,OS,null,OS,977.83,OR,46.48,OK,-11.96,OR
2025-03-27 12:00:00,null,OS,2.11,OK,null,OS,null,OS,829.33,OR,24.64,OK,-10.55,OR
2025-03-27 13:00:00,null,OS,1.63,OK,null,OS,null,OS,789.26,OR,29.14,OK,-3.49,BDL
2025-03-27 14:00:00,null,OS,1.53,OK,null,OS,null,OS,783.6,OR,-32.98,OR,-5.7,OR
2025-03-27 15:00:00,null,OS,1.59,OK,null,OS,null,OS,773.45,OR,110.4,OK,-11.11,OR
2025-03-27 16:00:00,null,OS,1.61,OK,null,OS,null,OS,783.23,OR,47.33,OK,3.81,BDL
2025-03-27 17:00:00,null,OS,1.54,OK,null,OS,null,OS,774.76,OR,50.2,OK,4.73,OK
2025-03-27 18:00:00,null,OS,1.53,OK,null,OS,null,OS,782.82,OR,10.32,OK,28.77,OK
2025-03-27 19:00:00,null,OS,1.51,OK,null,OS,null,OS,814.47,OR,104.9,OK,49.91,OK
2025-03-27 20:00:00,null,OS,1.56,OK,null,OS,null,OS,831.71,OR,67.65,OK,51.89,OK
2025-03-27 21:00:00,null,OS,1.53,OK,null,OS,null,OS,833.47,OR,69.98,OK,30.79,OK
2025-03-27 22:00:00,null,OS,1.55,OK,null,OS,null,OS,812.15,OR,63.37,OK,29.23,OK
2025-03-27 23:00:00,null,OS,1.59,OK,null,OS,null,OS,812.16,OR,42.06,OK,31.34,OK
2025-03-28 00:00:00,null,OS,1.64,OK,null,OS,null,OS,857.11,OR,33.72,OK,29.89,OK
2025-03-28 01:00:00,null,OS,1.76,OK,null,OS,null,OS,857.76,OR,47.1,OK,32.9,OK
2025-03-28 02:00:00,null,OS,1.88,OK,null,OS,null,OS,844.37,OR,36.1,OK,28.69,OK
2025-03-28 03:00:00,null,OS,5.89,OK,null,OS,null,OS,887.77,OR,20.98,OK,24.37,OK
2025-03-28 04:00:00,null,OS,7.37,OK,null,OS,null,OS,887.72,OR,20.24,OK,25.78,OK
2025-03-28 05:00:00,null,OS,7.17,OK,null,OS,null,OS,885.87,OR,26.77,OK,18.86,OK
2025-03-28 06:00:00,null,OS,3.69,OK,null,OS,null,OS,839.95,OR,22.76,OK,17.44,OK
2025-03-28 07:00:00,null,OS,3.42,OK,null,OS,null,OS,850.46,OR,28.29,OK,14.77,OK
2025-03-28 08:00:00,null,OS,3.48,OK,null,OS,null,OS,974.06,OR,19.87,OK,8.9,OK
2025-03-28 09:00:00,null,OS,4.28,OK,null,OS,null,OS,1047.28,OR,11.01,OK,2.81,BDL
2025-03-28 10:00:00,null,OS,4.86,OK,null,OS,null,OS,968.13,OR,23.62,OK,11.16,OK
2025-03-28 11:00:00,null,OS,4.16,OK,null,OS,null,OS,833.69,OR,11.5,OK,10.29,OK
2025-03-28 12:00:00,null,OS,3.92,OK,null,OS,null,OS,819.03,OR,13.86,OK,6.8,OK
2025-03-28 13:00:00,null,OS,2.32,OK,null,OS,null,OS,768.51,OR,-3.19,BDL,8.74,OK
2025-03-28 14:00:00,null,OS,1.77,OK,null,OS,null,OS,756.74,OR,-40.04,OR,-41.99,OR
2025-03-28 15:00:00,null,OS,1.67,OK,null,OS,null,OS,758.44,OR,-8.26,OR,18.16,OK
2025-03-28 16:00:00,null,OS,1.93,OK,null,OS,null,OS,761.07,OR,4.58,OK,5.56,OK
2025-03-28 17:00:00,null,OS,1.82,OK,null,OS,null,OS,756.12,OR,5.26,OK,-50.85,OR
2025-03-28 18:00:00,null,OS,2.04,OK,null,OS,null,OS,756.32,OR,18.38,OK,-5.89,OR
2025-03-28 19:00:00,null,OS,2.29,OK,null,OS,null,OS,766.61,OR,17.93,OK,28.69,OK
2025-03-28 20:00:00,null,OS,1.96,OK,null,OS,null,OS,857.43,OR,52.3,OK,98.09,OK
2025-03-28 21:00:00,null,OS,2.09,OK,null,OS,null,OS,833.14,OR,113.13,OK,55.38,OK
2025-03-28 22:00:00,null,OS,2.64,OK,null,OS,null,OS,913.35,OR,69.91,OK,16.5,OK
2025-03-28 23:00:00,null,OS,2.71,OK,null,OS,null,OS,966.65,OR,54.24,OK,31.84,OK
2025-03-29 00:00:00,null,OS,4.42,OK,null,OS,null,OS,1115.46,OR,46.67,OK,32.32,OK
2025-03-29 01:00:00,null,OS,2.39,OK,null,OS,null,OS,906.0,OR,44.44,OK,18.25,OK
2025-03-29 02:00:00,null,OS,1.89,OK,null,OS,null,OS,856.12,OR,34.23,OK,18.27,OK
2025-03-29 03:00:00,null,OS,1.68,OK,null,OS,null,OS,831.29,OR,25.14,OK,15.25,OK
2025-03-29 04:00:00,null,OS,1.75,OK,null,OS,null,OS,892.03,OR,23.42,OK,15.1,OK
2025-03-29 05:00:00,null,OS,1.83,OK,null,OS,null,OS,934.15,OR,36.98,OK,22.6,OK
2025-03-29 06:00:00,null,OS,2.03,OK,null,OS,null,OS,1000.57,OR,25.53,OK,19.33,OK
2025-03-29 07:00:00,null,OS,2.55,OK,null,OS,null,OS,1212.29,OR,41.62,OK,26.74,OK
2025-03-29 08:00:00,null,OS,2.94,OK,null,OS,null,OS,1395.04,OR,8.81,OK,24.78,OK
2025-03-29 09:00:00,null,OS,3.23,OK,null,OS,null,OS,1189.8,OR,-25.5,OR,4.4,OK
2025-03-29 10:00:00,null,OS,5.7,OK,null,OS,null,OS,1002.44,OR,2.49,BDL,-28.26,OR
2025-03-29 11:00:00,null,OS,4.56,OK,null,OS,null,OS,863.59,OR,21.97,OK,14.77,OK
2025-03-29 12:00:00,null,OS,3.69,OK,null,OS,null,OS,841.1,OR,21.33,OK,16.66,OK
2025-03-29 13:00:00,null,OS,3.17,OK,null,OS,null,OS,838.49,OR,6.83,OK,4.92,OK
2025-03-29 14:00:00,null,OS,3.25,OK,null,OS,null,OS,837.93,OR,15.37,OK,-1.31,BDL
2025-03-29 15:00:00,null,OS,3.49,OK,null,OS,null,OS,819.3,OR,19.88,OK,-2.3,BDL
2025-03-29 16:00:00,null,OS,2.15,OK,null,OS,null,OS,802.75,OR,13.77,OK,-5.23,OR
2025-03-29 17:00:00,null,OS,3.02,OK,null,OS,null,OS,806.29,OR,21.4,OK,9.54,OK
2025-03-29 18:00:00,null,OS,2.88,OK,null,OS,null,OS,807.92,OR,17.14,OK,16.11,OK
2025-03-29 19:00:00,null,OS,2.73,OK,null,OS,null,OS,801.65,OR,43.68,OK,27.37,OK
2025-03-29 20:00:00,null,OS,2.28,OK,null,OS,null,OS,842.56,OR,40.21,OK,27.66,OK
2025-03-29 21:00:00,null,OS,2.17,OK,null,OS,null,OS,953.2,OR,35.88,OK,42.05,OK
2025-03-29 22:00:00,null,OS,2.36,OK,null,OS,null,OS,1059.4,OR,30.56,OK,28.97,OK
2025-03-29 23:00:00,null,OS,2.3,OK,null,OS,null,OS,913.63,OR,33.88,OK,40.97,OK
