Red Universitaria de Observatorios Atmosfericos (RUOA)
Atmospheric Observatory Juriquilla (jqro), Queretaro
Lat 20.703 N, Lon 100.4473 W, Alt 1945 masl
Time UTC-6h
Air Quality data
Flags: OK = Reliable data, BDL = Below Detection Limit, OR = Out of Range, OS = Out of Service 
 
Time,O3,O3_flag,SO2,SO2_flag,NO2,NO2_flag,NO,NO_flag,CO,CO_flag,PM10,PM10_flag,PM2.5,PM2.5_flag
2025-01-22 15:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,8.18,OK,2.11,BDL
2025-01-22 16:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,13.73,OK,-5.06,OR
2025-01-22 17:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,13.41,OK,5.1,OK
2025-01-22 18:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,27.14,OK,17.78,OK
2025-01-22 19:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,28.79,OK,25.43,OK
2025-01-22 20:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,38.25,OK,26.95,OK
2025-01-22 21:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,33.79,OK,30.25,OK
2025-01-22 22:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,90.8,OK,21.68,OK
2025-01-22 23:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,98.46,OK,32.58,OK
2025-01-23 00:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,89.47,OK,35.94,OK
2025-01-23 01:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,66.06,OK,32.91,OK
2025-01-23 02:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,55.01,OK,28.57,OK
2025-01-23 03:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,55.4,OK,22.15,OK
2025-01-23 04:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,36.01,OK,23.02,OK
2025-01-23 05:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,41.18,OK,18.79,OK
2025-01-23 06:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,21.88,OK,24.86,OK
2025-01-23 07:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,24.89,OK,29.38,OK
2025-01-23 08:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,48.15,OK,33.52,OK
2025-01-23 09:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,63.68,OK,20.14,OK
2025-01-23 10:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,49.57,OK,15.12,OK
2025-01-23 11:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,24.55,OK,25.6,OK
2025-01-23 12:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,-14.57,OR,19.81,OK
2025-01-23 13:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,-18.12,OR,11.64,OK
2025-01-23 14:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,-5.97,OR,0.91,BDL
2025-01-23 15:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,5.88,OK,-1.67,BDL
2025-01-23 16:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,8.3,OK,-3.25,BDL
2025-01-23 17:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,18.27,OK,4.31,OK
2025-01-23 18:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,23.76,OK,22.15,OK
2025-01-23 19:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,27.42,OK,31.47,OK
2025-01-23 20:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,56.21,OK,35.31,OK
2025-01-23 21:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,38.69,OK,23.07,OK
2025-01-23 22:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,54.59,OK,33.0,OK
2025-01-23 23:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,29.55,OK,22.66,OK
2025-01-24 00:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,33.5,OK,4.72,OK
2025-01-24 01:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,22.54,OK,10.41,OK
2025-01-24 02:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,8.48,OK,9.44,OK
2025-01-24 03:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,11.35,OK,11.2,OK
2025-01-24 04:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,13.46,OK,13.84,OK
2025-01-24 05:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,15.61,OK,11.2,OK
2025-01-24 06:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,14.77,OK,18.25,OK
2025-01-24 07:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,3.64,BDL,13.58,OK
2025-01-24 08:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,17.66,OK,19.04,OK
2025-01-24 09:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,19.76,OK,9.34,OK
2025-01-24 10:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,20.81,OK,19.82,OK
2025-01-24 11:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,28.98,OK,3.52,BDL
2025-01-24 12:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,17.4,OK,8.57,OK
2025-01-24 13:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,14.64,OK,4.16,OK
2025-01-24 14:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,5.5,OK,-6.76,OR
2025-01-24 15:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,-8.6,OR,-10.61,OR
2025-01-24 16:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,-2.78,BDL,5.39,OK
2025-01-24 17:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,16.95,OK,6.4,OK
2025-01-24 18:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,27.22,OK,18.1,OK
2025-01-24 19:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,33.29,OK,23.18,OK
2025-01-24 20:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,37.56,OK,12.5,OK
2025-01-24 21:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,14.75,OK,18.95,OK
2025-01-24 22:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,14.25,OK,14.35,OK
2025-01-24 23:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,14.0,OK,6.46,OK
2025-01-25 00:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,12.75,OK,0.35,BDL
2025-01-25 01:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,-8.1,OR,-0.09,BDL
2025-01-25 02:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,3.58,BDL,10.69,OK
2025-01-25 03:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,22.63,OK,6.73,OK
2025-01-25 04:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,14.13,OK,7.34,OK
2025-01-25 05:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,7.93,OK,11.24,OK
2025-01-25 06:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,22.86,OK,18.41,OK
2025-01-25 07:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,33.9,OK,16.33,OK
2025-01-25 08:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,29.68,OK,21.92,OK
2025-01-25 09:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,32.53,OK,11.05,OK
2025-01-25 10:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,32.1,OK,10.55,OK
2025-01-25 11:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,0.69,BDL,-7.52,OR
2025-01-25 12:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,16.6,OK,-4.63,OR
2025-01-25 13:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,28.03,OK,16.32,OK
2025-01-25 14:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,24.07,OK,12.01,OK
2025-01-25 15:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,14.59,OK,1.22,BDL
2025-01-25 16:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,19.32,OK,0.58,BDL
2025-01-25 17:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,20.99,OK,15.95,OK
2025-01-25 18:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,27.54,OK,26.35,OK
2025-01-25 19:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,40.07,OK,52.21,OK
2025-01-25 20:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,51.78,OK,42.75,OK
2025-01-25 21:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,57.13,OK,44.96,OK
2025-01-25 22:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,53.79,OK,27.8,OK
2025-01-25 23:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,44.63,OK,22.28,OK
2025-01-26 00:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,51.53,OK,30.43,OK
2025-01-26 01:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,61.21,OK,30.43,OK
2025-01-26 02:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,39.23,OK,34.42,OK
2025-01-26 03:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,30.88,OK,21.46,OK
2025-01-26 04:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,44.27,OK,23.28,OK
2025-01-26 05:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,26.19,OK,14.83,OK
2025-01-26 06:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,45.03,OK,25.62,OK
2025-01-26 07:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,34.07,OK,26.8,OK
2025-01-26 08:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,46.1,OK,46.15,OK
2025-01-26 09:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,26.62,OK,11.99,OK
2025-01-26 10:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,37.19,OK,17.38,OK
2025-01-26 11:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,33.49,OK,14.75,OK
2025-01-26 12:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,32.33,OK,23.3,OK
2025-01-26 13:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,22.56,OK,12.31,OK
2025-01-26 14:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,14.98,OK,5.55,OK
2025-01-26 15:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,22.22,OK,12.87,OK
2025-01-26 16:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,17.02,OK,3.19,BDL
2025-01-26 17:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,23.52,OK,17.37,OK
2025-01-26 18:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,27.5,OK,23.93,OK
2025-01-26 19:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,35.23,OK,41.59,OK
2025-01-26 20:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,48.97,OK,35.53,OK
2025-01-26 21:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,42.27,OK,28.92,OK
2025-01-26 22:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,31.86,OK,23.6,OK
2025-01-26 23:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,15.51,OK,12.92,OK
2025-01-27 00:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,28.32,OK,20.09,OK
2025-01-27 01:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,46.22,OK,26.29,OK
2025-01-27 02:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,33.53,OK,11.28,OK
2025-01-27 03:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,31.13,OK,15.29,OK
2025-01-27 04:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,27.64,OK,14.54,OK
2025-01-27 05:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,30.23,OK,21.14,OK
2025-01-27 06:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,35.19,OK,26.2,OK
2025-01-27 07:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,37.75,OK,23.78,OK
2025-01-27 08:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,50.26,OK,30.96,OK
2025-01-27 09:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,75.28,OK,24.48,OK
2025-01-27 10:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,69.74,OK,22.55,OK
2025-01-27 11:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,51.11,OK,22.41,OK
2025-01-27 12:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,43.19,OK,23.07,OK
2025-01-27 13:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,31.27,OK,3.11,BDL
2025-01-27 14:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,26.78,OK,2.14,BDL
2025-01-27 15:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,25.52,OK,-2.51,BDL
2025-01-27 16:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,33.08,OK,1.74,BDL
2025-01-27 17:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,32.21,OK,22.19,OK
2025-01-27 18:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,36.72,OK,45.65,OK
2025-01-27 19:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,62.49,OK,53.08,OK
2025-01-27 20:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,62.53,OK,57.84,OK
2025-01-27 21:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,45.4,OK,35.94,OK
2025-01-27 22:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,19.92,OK,15.69,OK
2025-01-27 23:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,20.56,OK,14.2,OK
2025-01-28 00:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,32.84,OK,27.41,OK
2025-01-28 01:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,23.34,OK,9.7,OK
2025-01-28 02:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,12.69,OK,6.84,OK
2025-01-28 03:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,16.73,OK,24.1,OK
